,open,high,low,close,adjusted close,volume,dividend amount,split cf,date
220,272.8900,279.9399,269.0000,278.0500,278.0500,12599173,0.0000,1.0000,2019-10-21
221,289.3600,290.9000,273.3600,275.3000,275.3000,23212468,0.0000,1.0000,2019-10-18
222,304.4900,308.7500,288.3001,293.3500,293.3500,38462343,0.0000,1.0000,2019-10-17
223,283.1200,288.1700,280.7431,286.2800,286.2800,18413335,0.0000,1.0000,2019-10-16
224,283.8200,285.8700,279.4000,284.2500,284.2500,7728161,0.0000,1.0000,2019-10-15
225,283.9300,286.9300,282.0000,285.5300,285.5300,5543120,0.0000,1.0000,2019-10-14
226,284.8000,287.8700,275.8947,282.9300,282.9300,8817301,0.0000,1.0000,2019-10-11
227,265.9700,280.5300,265.0337,280.4800,280.4800,10961191,0.0000,1.0000,2019-10-10
228,270.0200,271.0000,264.5700,267.5300,267.5300,6843488,0.0000,1.0000,2019-10-09
229,273.0300,275.5300,270.6427,270.7200,270.7200,6302269,0.0000,1.0000,2019-10-08
230,271.9900,276.6800,271.2800,274.4600,274.4600,6796811,0.0000,1.0000,2019-10-07
231,268.2000,275.4846,266.4700,272.7900,272.7900,9992774,0.0000,1.0000,2019-10-04
232,267.7800,268.8430,257.0100,268.1500,268.1500,9068810,0.0000,1.0000,2019-10-03
233,263.6100,269.3500,262.1900,268.0300,268.0300,7773299,0.0000,1.0000,2019-10-02
234,267.3500,272.2000,264.0300,269.5800,269.5800,8786284,0.0000,1.0000,2019-10-01
235,264.0000,268.8800,262.7800,267.6200,267.6200,6823100,0.0000,1.0000,2019-09-30
236,266.1750,267.4400,260.3900,263.0800,263.0800,7367491,0.0000,1.0000,2019-09-27
237,266.4200,268.0500,260.2000,263.3100,263.3100,7696858,0.0000,1.0000,2019-09-26
238,255.7100,266.6000,253.7000,264.7500,264.7500,11846748,0.0000,1.0000,2019-09-25
239,262.5000,265.0000,252.2800,254.5900,254.5900,16392808,0.0000,1.0000,2019-09-24
240,268.3450,273.3900,261.8900,265.9200,265.9200,13610294,0.0000,1.0000,2019-09-23
241,280.2600,282.5000,266.0000,270.7500,270.7500,23954192,0.0000,1.0000,2019-09-20
242,291.5600,293.8100,283.4000,286.6000,286.6000,8545761,0.0000,1.0000,2019-09-19
243,294.9900,296.0500,287.4500,291.5600,291.5600,7841539,0.0000,1.0000,2019-09-18
244,294.5000,299.1500,291.7900,298.6000,298.6000,4817119,0.0000,1.0000,2019-09-17
245,294.2300,297.4300,289.7800,294.2900,294.2900,5307386,0.0000,1.0000,2019-09-16
246,290.6100,296.6200,290.0400,294.1500,294.1500,6583124,0.0000,1.0000,2019-09-13
247,288.1000,292.7300,286.6000,288.8600,288.8600,5010927,0.0000,1.0000,2019-09-12
248,285.7000,292.6500,284.6100,288.2700,288.2700,7405949,0.0000,1.0000,2019-09-11
249,291.1600,297.1700,282.6629,287.9900,287.9900,12320248,0.0000,1.0000,2019-09-10
